,ost_most_full_name,ost_most_full_pct,ost_least_full_pct,ost_actual_timestamp,ost_requested_timestamp,ost_next_timestamp,ost_most_full_kib,ost_least_full_name,ost_least_full_id,ost_avg_full_pct,ost_least_full_kib,ost_avg_full_kib,ost_most_full_id,ost_count
2017-11-30 00:00:00,OST00b3,64.1779345057,49.5691751461,1512028502,1512028800,1512028503,77022859340,OST00c5,197,54.9737601563,59490222524,65976510907,179,248
2017-12-01 00:00:00,OST00b3,64.797401665,50.5622903136,1512114901,1512115200,1512114902,77766310064,OST00de,222,55.7228598108,60682105224,66875539487,179,248
2017-12-02 00:00:00,OST00b3,65.0224633661,51.4274499759,1512201301,1512201600,1512201302,78036416852,OST0085,133,56.5093293801,61720422700,67819417402,179,248
2017-12-03 00:00:00,OST00c7,64.3464035688,51.144498144,1512287702,1512288000,1512287703,77225046728,OST0085,133,56.2217422869,61380839332,67474271046,199,248
2017-12-04 00:00:00,OST00c7,64.9568132463,51.78779899,1512374102,1512374400,1512374103,77957627156,OST0085,133,56.8729636468,62152893948,68255831431,199,248
2017-12-05 00:00:00,OST00c7,65.1001263328,51.7204138972,1512460501,1512460800,1512460502,78129623712,OST0085,133,56.8359260434,62072022032,68211380918,199,248
2017-12-06 00:00:00,OST00c7,65.5581491773,52.4755644181,1512546902,1512547200,1512546903,78679317768,OST0085,133,57.2553737835,62978312532,68714779236,199,248
2017-12-07 00:00:00,OST00c7,66.0231496457,52.9446443152,1512633301,1512633600,1512633302,79237385988,OST0085,133,57.7848307299,63541276660,69350204608,199,248
2017-12-08 00:00:00,OST003d,65.7084228032,52.708809567,1512719702,1512720000,1512719703,78859667984,OST00c5,197,57.8339055787,63258240648,69409101567,61,248
2017-12-09 00:00:00,OST003d,65.9102962259,52.8064680925,1512806101,1512806400,1512806102,79101945464,OST00c5,197,57.8644916901,63375445088,69445809351,61,248
2017-12-10 00:00:00,OST003d,66.4621403045,53.1291980813,1512892502,1512892800,1512892503,79764238652,OST00c5,197,58.3255165431,63762768032,69999106254,61,248
2017-12-11 00:00:00,OST003d,67.0046073301,53.2990449006,1512978902,1512979200,1512978903,80415278012,OST00c5,197,58.4484407468,63966608928,70146633184,61,248
2017-12-12 00:00:00,OST003d,67.8165937296,53.8588821067,1513065302,1513065600,1513065303,81389779836,OST00c5,197,59.3085613225,64638495032,71178903023,61,248
2017-12-13 00:00:00,OST003d,67.9489270108,54.0543299385,1513151701,1513152000,1513151702,81548599028,OST00c5,197,59.5422971377,64873060868,71459420010,61,248
2017-12-14 00:00:00,OST003d,68.3688033439,54.318511873,1513238101,1513238400,1513238102,82052511720,OST00c5,197,59.8593777265,65190117628,71839962852,61,248
2017-12-15 00:00:00,OST003d,68.0685526961,53.8845107825,1513324501,1513324800,1513324502,81692167256,OST00de,222,59.5717334877,64669253172,71494747913,61,248
2017-12-16 00:00:00,OST003d,67.8213078413,53.2737270704,1513410901,1513411200,1513410902,81395437456,OST00c5,197,59.1275576168,63936223848,70961672240,61,248
2017-12-17 00:00:00,OST003d,68.2918479481,53.6844484969,1513497301,1513497600,1513497302,81960154048,OST00c5,197,59.5756218696,64429149320,71499414537,61,248
2017-12-18 00:00:00,OST003d,69.1089963584,54.5552005877,1513583701,1513584000,1513583702,82940851036,OST00c5,197,60.3541058646,65474178524,72433708601,61,248
2017-12-19 00:00:00,OST003d,69.8806541777,55.8461226393,1513670101,1513670400,1513670102,83866952696,OST00c5,197,61.494069011,67023472816,73801830242,61,248
2017-12-20 00:00:00,OST003d,68.3256485297,55.2037628291,1513756501,1513756800,1513756502,82000719664,OST00c5,197,60.7128361292,66252547580,72864237114,61,248
2017-12-21 00:00:00,OST003d,68.6412324783,56.0373294754,1513842901,1513843200,1513842902,82379466320,OST00c5,197,61.2263794376,67252948840,73480563805,61,248
2017-12-22 00:00:00,OST003d,68.9188364454,56.2564757371,1513929301,1513929600,1513929302,82712631472,OST00c5,197,61.4599634963,67515956240,73760898662,61,248
2017-12-23 00:00:00,OST003d,69.1691992487,56.6551071595,1514015702,1514016000,1514015703,83013103264,OST00c5,197,61.700657287,67994371948,74049766232,61,248
2017-12-24 00:00:00,OST003d,69.5118786253,56.4657388138,1514102101,1514102400,1514102102,83424368376,OST00c5,197,61.9728742039,67767102380,74376466140,61,248
2017-12-25 00:00:00,OST003d,70.1508847221,56.9522967251,1514188502,1514188800,1514188503,84191268668,OST00c5,197,62.5023806518,68351042668,75011950921,61,248
2017-12-26 00:00:00,OST003d,70.718069724,57.5503187912,1514274901,1514275200,1514274902,84871973196,OST00c5,197,63.0781122673,69068756160,75702912629,61,248
2017-12-27 00:00:00,OST003d,70.8919039398,57.7592946895,1514361302,1514361600,1514361303,85080599548,OST00c5,197,63.2623685436,69319557644,75924046970,61,248
2017-12-28 00:00:00,OST003d,71.2171628953,58.2283247293,1514447702,1514448000,1514447703,85470957620,OST00c5,197,63.6499948662,69882461936,76389254957,61,248
2017-12-29 00:00:00,OST003d,71.7529641891,58.7856376848,1514534102,1514534400,1514534103,86113997132,OST00c5,197,64.1849366034,70551318572,77031262876,61,248
2017-12-30 00:00:00,OST003d,71.7263896346,59.0776640931,1514620502,1514620800,1514620503,86082103800,OST00c5,197,64.2301834497,70901792752,77085565675,61,248
2017-12-31 00:00:00,OST003d,72.2209034145,59.5023826224,1514706901,1514707200,1514706902,86675592288,OST00ab,171,64.6617994443,71411516784,77603567669,61,248
2018-01-01 00:00:00,OST003d,72.3374617884,59.6194894265,1514793302,1514793600,1514793303,86815479296,OST00ab,171,64.8083044364,71552061988,77779394976,61,248
2018-01-02 00:00:00,OST003d,72.9303161312,59.8406033129,1514879701,1514880000,1514879702,87526990768,OST00ab,171,65.2385432522,71817430824,78295744155,61,248
2018-01-03 00:00:00,OST003d,73.3109949137,60.227553275,1514966102,1514966400,1514966103,87983860696,OST00ab,171,65.6700601722,72281827080,78813627245,61,248
2018-01-04 00:00:00,OST0024,80.4686664253,60.0431609394,1515052502,1515052800,1515052503,96574107956,OST00c5,197,65.7152498096,72060529448,78867861385,36,248
2018-01-05 00:00:00,OST0029,78.1263866813,60.7676397626,1515138902,1515139200,1515138903,93763031460,OST00c5,197,66.4549588244,72930009448,79755619831,41,248
2018-01-06 00:00:00,OST003d,74.8706476682,61.3563747381,1515225302,1515225600,1515225303,89855670932,OST00c5,197,67.0050271342,73636577080,80415781838,61,248
2018-01-07 00:00:00,OST003d,75.2011312069,61.7793617374,1515311701,1515312000,1515311702,90252299264,OST00c5,197,67.3453155723,74144223024,80824177476,61,248
2018-01-08 00:00:00,OST003d,75.7521457861,62.2652439172,1515398101,1515398400,1515398102,90913596932,OST00c5,197,67.8927931012,74727352336,81481230169,61,248
2018-01-10 00:00:00,OST00b3,66.8117877095,54.4261250715,1515570901,1515571200,1515570902,80183866412,OST00c5,197,58.9136905508,65319269124,70705000643,179,248
2018-01-11 00:00:00,OST00e5,68.7823067897,54.8264344671,1515657302,1515657600,1515657303,82548776020,OST00a3,163,59.2462994043,65799698644,71104179662,229,248
2018-01-12 00:00:00,OST00e5,71.2061518404,54.7956017756,1515743701,1515744000,1515743702,85457742752,OST00c5,197,59.4480531165,65762694928,71346313472,229,248
2018-01-13 00:00:00,OST00ce,73.3493864187,54.9996674858,1515830101,1515830400,1515830102,88029936088,OST00c5,197,59.6312949584,66007603472,71566230344,206,248
2018-01-14 00:00:00,OST00b3,67.3178261688,55.1807343147,1515916501,1515916800,1515916502,80791186192,OST00c5,197,59.76018847,66224910012,71720921312,179,248
2018-01-15 00:00:00,OST00b3,67.8067853189,55.7077768272,1516002901,1516003200,1516002902,81378008316,OST00c5,197,60.3192792599,66857437712,72391911608,179,248
2018-01-16 00:00:00,OST00b3,67.8115482047,55.9147507848,1516089301,1516089600,1516089302,81383724472,OST00c5,197,60.5392196461,67105836576,72655872073,179,248
2018-01-17 00:00:00,OST00b3,68.0995384757,56.1875204546,1516175701,1516176000,1516175702,81729354700,OST00c5,197,60.7969177809,67433199868,72965147330,179,248
2018-01-18 00:00:00,OST002d,59.9131201569,47.8808077649,1516262102,1516262400,1516262103,71904461588,OST00d1,209,52.1706175056,57463936008,62612331867,45,248
2018-01-19 00:00:00,OST002d,60.0151465061,48.1873383812,1516348501,1516348800,1516348502,72026908052,OST00d1,209,52.3145729209,57831817348,62785099311,45,248
2018-01-20 00:00:00,OST002d,60.3102994487,48.5296979166,1516434901,1516435200,1516434902,72381134528,OST00d1,209,52.6525599356,58242698604,63190732906,45,248
2018-01-21 00:00:00,OST002d,60.5862650844,48.9086656599,1516521301,1516521600,1516521302,72712333444,OST00b5,181,53.0179440401,58697515036,63629246995,45,248
2018-01-22 00:00:00,OST0063,60.9592851155,49.2863697264,1516607701,1516608000,1516607702,73160011756,OST00b5,181,53.3869022387,59150814872,64072050517,99,248
2018-01-23 00:00:00,OST002d,62.035701896,50.0652432076,1516694101,1516694400,1516694102,74451868512,OST00b5,181,54.3039805108,60085576376,65172677879,45,248
2018-01-24 00:00:00,OST002d,62.3742326523,50.4936399175,1516780502,1516780800,1516780503,74858154676,OST00d1,209,54.7198459102,60599714760,65671776867,45,248
2018-01-25 00:00:00,OST002d,62.9962395869,51.0745826179,1516866901,1516867200,1516866902,75604653500,OST00d1,209,55.3269566643,61296930528,66400398107,45,248
2018-01-26 00:00:00,OST002d,63.745989256,51.8806496785,1516953301,1516953600,1516953302,76504462192,OST00b5,181,56.1058945285,62264328284,67335236880,45,248
2018-01-27 00:00:00,OST002d,64.6161784717,52.6717774871,1517039701,1517040000,1517039702,77548815864,OST00cf,207,56.6510120444,63213796764,67989457214,45,248
2018-01-28 00:00:00,OST002d,64.3872275322,52.6954828962,1517126101,1517126400,1517126102,77274041424,OST00c5,197,56.776336717,63242246704,68139865056,45,248
2018-01-29 00:00:00,OST002d,65.6067113091,53.6082315582,1517212502,1517212800,1517212503,78737599392,OST00c5,197,57.8889849778,64337677904,69475204860,45,248
2018-01-30 00:00:00,OST002d,65.9083335005,53.7784117638,1517298902,1517299200,1517298903,79099589908,OST00b5,181,57.9416314135,64541918912,69538388243,45,248
2018-01-31 00:00:00,OST002d,66.2325494958,53.6924723806,1517385301,1517385600,1517385302,79488696276,OST00c5,197,58.3760174198,64438779148,70059714654,45,248
2018-02-01 00:00:00,OST002d,67.5004208557,54.7874063659,1517471702,1517472000,1517471703,81010326384,OST00c5,197,59.3389095803,65752859244,71215325348,45,248
2018-02-02 00:00:00,OST002d,67.1364028431,54.4165063278,1517558102,1517558400,1517558103,80573451804,OST00c5,197,59.0590949979,65307725232,70879507136,45,248
2018-02-03 00:00:00,OST002d,67.6395182501,54.869513637,1517644502,1517644800,1517644503,81177263496,OST00c5,197,59.5470475851,65851399916,71465121238,45,248
2018-02-04 00:00:00,OST002d,68.0678014972,55.546335872,1517730902,1517731200,1517730903,81691265708,OST00c5,197,59.9634164626,66663685076,71964824473,45,248
2018-02-05 00:00:00,OST002d,68.0711008704,55.5304418858,1517817302,1517817600,1517817303,81695225436,OST00d7,215,59.9660034689,66644609980,71967929257,45,248
2018-02-06 00:00:00,OST002d,68.0367815817,55.5617326918,1517903701,1517904000,1517903702,81654037296,OST00d7,215,59.9456396856,66682163500,71943489754,45,248
2018-02-08 00:00:00,OST002d,68.0778289613,55.5860199069,1518076502,1518076800,1518076503,81703300124,OST00d7,215,59.9750617256,66711311692,71978800483,45,248
2018-02-09 00:00:00,OST002d,68.3147452651,55.9014893994,1518162901,1518163200,1518162902,81987634160,OST00c5,197,60.2838840749,67089920984,72349432236,45,248
2018-02-10 00:00:00,OST002d,68.7111793739,56.215377507,1518249302,1518249600,1518249303,82463412772,OST00c5,197,60.6476611009,67466632384,72786017597,45,248
2018-02-11 00:00:00,OST002d,68.9567409094,56.3264460998,1518335701,1518336000,1518335702,82758122344,OST00c5,197,60.806673763,67599930856,72976855928,45,248
2018-02-12 00:00:00,OST002d,68.8966392701,56.3547891632,1518422102,1518422400,1518422103,82685991632,OST00c5,197,60.7648682178,67633946656,72926683191,45,248
2018-02-13 00:00:00,OST002d,68.8103521791,56.5396413998,1518508501,1518508800,1518508502,82582434568,OST00c5,197,61.0176446993,67855796236,73230051748,45,248
2018-02-14 00:00:00,OST002d,69.2592150209,57.1568282855,1518594902,1518595200,1518594903,83121135288,OST00c5,197,61.4495671335,68596510300,73748421514,45,248
2018-02-15 00:00:00,OST002d,71.1807471307,59.155058079,1518681302,1518681600,1518681303,85427253404,OST00c5,197,63.2689393469,70994676796,75931932890,45,248
2018-02-16 00:00:00,OST002d,72.9193542903,60.6335480446,1518767701,1518768000,1518767702,87513834964,OST00c5,197,64.9689586586,72769079876,77972203418,45,248
2018-02-17 00:00:00,OST002d,70.9323695833,58.4693090598,1518854101,1518854400,1518854102,85129164208,OST00c5,197,62.8445997958,70171678196,75422663687,45,248
2018-02-18 00:00:00,OST002d,75.2596316204,63.073918215,1518940501,1518940800,1518940502,90322508272,OST00c5,197,67.4368897322,75697879156,80934079792,45,248
2018-02-19 00:00:00,OST002d,75.8004389638,63.7466523423,1519026902,1519027200,1519026903,90971555772,OST00c5,197,68.0259634642,76505257992,81641053981,45,248
2018-02-20 00:00:00,OST002d,76.6842664959,64.7746549564,1519113302,1519113600,1519113303,92032277408,OST009b,155,68.9573245712,77739010704,82758822823,45,248
2018-02-21 00:00:00,OST002d,76.7602611882,65.0418909172,1519199701,1519200000,1519199702,92123482096,OST009b,155,69.1980047744,78059732740,83047674086,45,248
2018-02-22 00:00:00,OST0019,73.6135837946,61.4819187925,1519286102,1519286400,1519286103,88347011380,OST00c5,197,65.8177551007,73787248212,78990882649,25,248
2018-02-23 00:00:00,OST004f,74.5969427951,62.0009544291,1519372501,1519372800,1519372502,89527185260,OST0041,65,65.7120124329,74410166496,78863976062,79,248
2018-02-24 00:00:00,OST0019,76.1892723142,62.6855291674,1519458902,1519459200,1519458903,91438212368,OST0041,65,66.4349607817,75231755788,79731619270,25,248
2018-02-25 00:00:00,OST0019,76.9617176548,62.7387156785,1519545303,1519545600,1519545304,92365259168,OST00c5,197,66.5583688317,75295587340,79879726886,25,248
2018-02-26 00:00:00,OST0019,79.1080447547,63.3514662288,1519631702,1519632000,1519631703,94941163980,OST00c5,197,67.2348001532,76030977156,80691542893,25,248
2018-02-27 00:00:00,OST0019,79.6497289519,63.672548844,1519718101,1519718400,1519718102,95591263832,OST0078,120,67.4235714621,76416323012,80918095930,25,248
2018-02-28 00:00:00,OST0019,79.9216460351,63.2687183221,1519804501,1519804800,1519804502,95917603896,OST00c5,197,67.6817190524,75931667628,81227910599,25,248
2018-03-01 00:00:00,OST0019,80.696955805,63.7014648546,1519890902,1519891200,1519890903,96848088428,OST00c5,197,68.254772111,76451026432,81915657649,25,248
2018-03-02 00:00:00,OST0019,81.3941193569,64.8109453362,1519977303,1519977600,1519977304,97684786128,OST00c5,197,69.2161333238,77782564440,83069430983,25,248
2018-03-03 00:00:00,OST0019,81.7824248746,65.2683264818,1520063702,1520064000,1520063703,98150809248,OST00c5,197,69.693356841,78331488364,83642168640,25,248
2018-03-04 00:00:00,OST0019,82.8310076001,66.5806648967,1520150102,1520150400,1520150103,99409261088,OST00c5,197,70.8130596006,79906485408,84985974869,25,248
2018-03-05 00:00:00,OST0019,83.1265814382,67.3492955564,1520236502,1520236800,1520236503,99763992700,OST00c5,197,71.6019208682,80828954036,85932723170,25,248
2018-03-06 00:00:00,OST0019,82.9933431968,67.8848077553,1520322902,1520323200,1520322903,99604087424,OST00c5,197,71.7965876789,81471646592,86166351667,25,248
2018-03-07 00:00:00,OST0019,82.2717194774,66.9310424398,1520409302,1520409600,1520409303,98738033964,OST00c5,197,70.9854133084,80326989440,85192824396,25,248
2018-03-08 00:00:00,OST002d,77.8361028084,67.6992099324,1520495701,1520496000,1520495702,93414648576,OST00c5,197,71.6230697697,81248902200,85958104929,45,248
2018-03-09 00:00:00,OST002d,77.5864833683,67.6632690969,1520582102,1520582400,1520582103,93115068928,OST00c5,197,71.4460388673,81205767968,85745642088,45,248
2018-03-10 00:00:00,OST002d,77.2873549411,67.481391463,1520668502,1520668800,1520668503,92756071292,OST00c5,197,71.1901406643,80987488344,85438527011,45,248
2018-03-11 00:00:00,OST002d,77.771205254,68.2077978425,1520754901,1520755200,1520754902,93336762068,OST00c5,197,71.7996966544,81859281692,86170082890,45,248
2018-03-12 00:00:00,OST002d,77.6868067773,67.9495373234,1520837702,1520838000,1520837703,93235471616,OST00c5,197,71.6840773525,81549331492,86031322905,45,248
2018-03-13 00:00:00,OST002d,77.8678671803,68.2086875813,1520924103,1520924400,1520924104,93452770444,OST00c5,197,71.871396145,81860349508,86256132711,45,248
2018-03-14 00:00:00,OST00b3,67.6025705967,57.9155072953,1521010502,1521010800,1521010503,81132920936,OST002d,45,62.1594621967,69507035500,74600398880,179,248
2018-03-15 00:00:00,OST00b3,68.7802156799,59.2905698981,1521096901,1521097200,1521096902,82546266384,OST002d,45,63.5641415343,71157310696,76286218467,179,248
2018-03-16 00:00:00,OST00b3,69.233751985,59.8348324527,1521183301,1521183600,1521183302,83090575940,OST00c1,193,63.9345489155,71810504952,76730761219,179,248
2018-03-17 00:00:00,OST00b3,69.4688852483,60.1348194791,1521269701,1521270000,1521269702,83372770068,OST00c1,193,64.2320176623,72170533032,77087766997,179,248
2018-03-18 00:00:00,OST00b3,70.3525125747,60.8379526138,1521356101,1521356400,1521356102,84433251428,OST002d,45,64.9657612096,73014395100,77968366014,179,248
2018-03-19 00:00:00,OST00b3,71.7613661437,62.3165461101,1521442502,1521442800,1521442503,86124080700,OST002d,45,66.5742115075,74788922432,79898740402,179,248
2018-03-20 00:00:00,OST00b3,71.735579517,62.5991886429,1521528901,1521529200,1521528902,86093132996,OST002d,45,66.7694982555,75128134596,80133112914,179,248
2018-03-21 00:00:00,OST00b3,72.1345179522,63.0598952586,1521615302,1521615600,1521615303,86571917164,OST002d,45,67.2106525436,75681049568,80662562248,179,248
2018-03-22 00:00:00,OST00b3,72.6462702452,63.4807993404,1521701702,1521702000,1521701703,87186094376,OST002d,45,67.7860104312,76186195708,81353075428,179,248
2018-03-23 00:00:00,OST00b3,73.0433250654,63.8518947582,1521788101,1521788400,1521788102,87662617932,OST002d,45,68.0981784606,76631564204,81727722484,179,248
2018-03-24 00:00:00,OST00b3,73.111671725,64.2008913355,1521874502,1521874800,1521874503,87744643868,OST002d,45,68.0547424464,77050410876,81675592947,179,248
2018-03-25 00:00:00,OST00b3,73.520225671,64.7103157375,1521960901,1521961200,1521960902,88234968048,OST00c1,193,68.6248196542,77661794280,82359768543,179,248
2018-03-26 00:00:00,OST00b3,73.9746921867,64.9070640184,1522047302,1522047600,1522047303,88780393992,OST00c1,193,68.8207317356,77897920844,82594891546,179,248
2018-03-27 00:00:00,OST00b3,74.3798540106,65.2573147203,1522133701,1522134000,1522133702,89266647132,OST00c1,193,69.278462343,78318272648,83144234875,179,248
2018-03-28 00:00:00,OST00b3,74.2536490496,64.992051047,1522220101,1522220400,1522220102,89115182816,OST00c1,193,69.1130905594,77999917644,82945764673,179,248
2018-03-29 00:00:00,OST00b3,74.694531759,65.7492866984,1522306502,1522306800,1522306503,89644306216,OST00c1,193,69.8268186595,78908710604,83802342241,179,248
2018-03-30 00:00:00,OST00b3,75.1743753011,66.3727777264,1522392902,1522393200,1522392903,90220188284,OST00c1,193,70.3493925338,79656990556,84429506925,179,248
2018-03-31 00:00:00,OST00b3,75.6212118052,66.9985160086,1522479302,1522479600,1522479303,90756457104,OST00c1,193,70.891967043,80407967540,85080675281,179,248
2018-04-01 00:00:00,OST00b3,75.9636051532,67.2573985523,1522565701,1522566000,1522565702,91167378940,OST00c1,193,71.206017325,80718664260,85457581314,179,248
2018-04-02 00:00:00,OST00b3,76.3226302878,67.7078941695,1522652102,1522652400,1522652103,91598261340,OST00c1,193,71.6258539038,81259324548,85961446295,179,248
2018-04-03 00:00:00,OST0090,77.9075829614,68.3453382723,1522738501,1522738800,1522738502,93500435160,OST002d,45,72.2398123035,82024350220,86698285706,144,248
2018-04-04 00:00:00,OST00b3,78.4493732057,69.9373254163,1522824902,1522825200,1522824903,94150662284,OST00c1,193,74.0545347665,83934966428,88876216705,179,248
2018-04-05 00:00:00,OST00b3,78.8775934971,70.3063949298,1522911302,1522911600,1522911303,94664588940,OST00c1,193,74.5841054325,84377903544,89511778557,179,248
2018-04-06 00:00:00,OST00b3,78.9520369075,70.5053200467,1522997701,1522998000,1522997702,94753931864,OST00c1,193,74.7112838028,84616642628,89664411106,179,248
2018-04-07 00:00:00,OST00b3,79.8314334035,71.5781701196,1523084101,1523084400,1523084102,95809335612,OST00c1,193,75.8095256912,85904218816,90982461167,179,248
2018-04-08 00:00:00,OST00b3,81.2265034638,73.0783067206,1523170502,1523170800,1523170503,97483622668,OST00c1,193,77.065863832,87704601008,92490249734,179,248
2018-04-09 00:00:00,OST00b3,81.3208444749,73.1553498357,1523256902,1523257200,1523256903,97596845608,OST00c1,193,77.1857140301,87797063956,92634087410,179,248
2018-04-10 00:00:00,OST00b3,81.7623129566,73.6101335729,1523343302,1523343600,1523343303,98126672020,OST00c1,193,77.6101240335,88342870612,93143441166,179,248
2018-04-11 00:00:00,OST0059,82.5617568169,74.5060696335,1523429702,1523430000,1523429703,99086120972,OST00c1,193,78.3914824908,89418124244,94081185003,89,248
2018-04-12 00:00:00,OST0059,83.1427852335,75.1453264066,1523516102,1523516400,1523516103,99783439612,OST00c1,193,79.0040207785,90185325384,94816320073,89,248
2018-04-13 00:00:00,OST0092,84.8324850398,74.519363145,1523602502,1523602800,1523602503,101811325232,OST00eb,235,78.7110521937,89434078392,94464715144,146,248
2018-04-14 00:00:00,OST0066,83.8785064802,73.8719505808,1523688902,1523689200,1523688903,100666412156,OST00eb,235,77.8040916215,88657089116,93376230494,102,248
2018-04-15 00:00:00,OST0066,84.073726323,74.2391176216,1523775302,1523775600,1523775303,100900704372,OST00eb,235,78.0111109111,89097742988,93624683763,102,248
2018-04-16 00:00:00,OST0092,84.2572149416,74.4961269991,1523861701,1523862000,1523861702,101120917412,OST00eb,235,78.2200397867,89406191636,93875428813,146,248
2018-04-17 00:00:00,OST0092,83.6785980559,73.898802685,1523948102,1523948400,1523948103,100426492960,OST00eb,235,77.6848318293,88689315548,93233101391,146,248
2018-04-18 00:00:00,OST0092,83.9974038039,74.3300260122,1524034502,1524034800,1524034503,100809106244,OST00e1,225,78.0869489332,89206846284,93715700424,146,248
2018-04-19 00:00:00,OST0066,81.7883825656,71.7648015738,1524120901,1524121200,1524120902,98157959344,OST002d,45,75.8451496893,86128203716,91025215148,102,248
2018-04-20 00:00:00,OST0066,80.0383428589,69.7780455891,1524207302,1524207600,1524207303,96057657064,OST002d,45,73.8723247163,83743807460,88657538133,102,248
2018-04-21 00:00:00,OST0066,80.1512959966,70.0989579283,1524293702,1524294000,1524293703,96193217264,OST002d,45,74.1641333918,84128948960,89007751002,102,248
2018-04-22 00:00:00,OST0066,80.2118020269,70.1519021954,1524380102,1524380400,1524380103,96265833304,OST002d,45,74.2976880399,84192489784,89168036012,102,248
2018-04-23 00:00:00,OST0066,80.0817644573,70.1268825358,1524466502,1524466800,1524466503,96109769300,OST002d,45,74.2334481457,84162462552,89090938792,102,248
2018-04-24 00:00:00,OST0066,79.1456080568,68.6091992324,1524552902,1524553200,1524552903,94986245408,OST002d,45,73.2357008248,82341021764,87893496834,102,248
2018-04-25 00:00:00,OST0066,78.021031699,67.7337448884,1524639301,1524639600,1524639302,93636590152,OST002d,45,72.1829579438,81290349172,86630052202,102,248
